Company,Website,Industry,Product/service,Business type,Employee count,Revenue,Year founded,BBB rating,Street,City,State,Company phone,Company linkedin,Owner's First Name,Owner's  Last name,Owner's title,Owner's linkedin,Owner's  phone,Owner's  email,Source,Converted
Company_113,www.company_113.com,Finance,Medical Equipment,B2C,38,98575024,1986,A,252 Main St,City_76,NY,-10466,https://linkedin.com/company/company_113,First338,Last422,VP Sales,https://linkedin.com/in/first338last422,-9558,first338.last422@company_113.com,Cold Email,1
Company_114,www.company_114.com,Retail,Online Courses,B2B,735,15832903,1961,A,848 Main St,City_53,TX,-5306,https://linkedin.com/company/company_114,First259,Last332,CEO,https://linkedin.com/in/first259last332,-5056,first259.last332@company_114.com,LinkedIn,1
Company_115,www.company_115.com,Manufacturing,Software,B2C,134,43192987,2003,A,462 Main St,City_65,NY,-8199,https://linkedin.com/company/company_115,First531,Last371,Marketing Director,https://linkedin.com/in/first531last371,-10360,first531.last371@company_115.com,LinkedIn,0
Company_116,www.company_116.com,Retail,Online Courses,B2B,15,51307679,1985,A+,212 Main St,City_59,FL,-4081,https://linkedin.com/company/company_116,First135,Last950,Founder,https://linkedin.com/in/first135last950,-8116,first135.last950@company_116.com,LinkedIn,0
Company_117,www.company_117.com,Retail,Online Courses,B2B,410,59465444,2005,A+,388 Main St,City_36,FL,-3858,https://linkedin.com/company/company_117,First819,Last246,CTO,https://linkedin.com/in/first819last246,-9033,first819.last246@company_117.com,Cold Email,0
Company_118,www.company_118.com,Manufacturing,Software,B2C,486,89917241,2015,A+,600 Main St,City_73,CA,-7342,https://linkedin.com/company/company_118,First473,Last970,CEO,https://linkedin.com/in/first473last970,-2115,first473.last970@company_118.com,Website,0
Company_119,www.company_119.com,Healthcare,Online Courses,B2C,46,95368888,1988,A,902 Main St,City_3,TX,-6127,https://linkedin.com/company/company_119,First426,Last855,VP Sales,https://linkedin.com/in/first426last855,-5353,first426.last855@company_119.com,LinkedIn,1
Company_120,www.company_120.com,Healthcare,Online Courses,B2B,528,74076082,1993,A+,916 Main St,City_61,FL,-5184,https://linkedin.com/company/company_120,First521,Last765,CTO,https://linkedin.com/in/first521last765,-10499,first521.last765@company_120.com,Referral,1
Company_121,www.company_121.com,Education,Online Courses,B2C,1620,36145138,1957,C,760 Main St,City_81,FL,-4830,https://linkedin.com/company/company_121,First274,Last841,CEO,https://linkedin.com/in/first274last841,-8716,first274.last841@company_121.com,Cold Email,0
Company_122,www.company_122.com,Retail,Medical Equipment,B2C,1683,24474842,1975,C,588 Main St,City_26,IL,-6405,https://linkedin.com/company/company_122,First552,Last496,Founder,https://linkedin.com/in/first552last496,-10516,first552.last496@company_122.com,Cold Email,1
Company_123,www.company_123.com,Manufacturing,Financial Services,B2C,985,19256053,1956,A,881 Main St,City_79,TX,-6577,https://linkedin.com/company/company_123,First891,Last194,CTO,https://linkedin.com/in/first891last194,-10775,first891.last194@company_123.com,Webinar,0
Company_124,www.company_124.com,Finance,Consulting,B2C,731,60623996,1988,A+,501 Main St,City_59,IL,-7694,https://linkedin.com/company/company_124,First723,Last936,VP Sales,https://linkedin.com/in/first723last936,-5105,first723.last936@company_124.com,LinkedIn,1
Company_125,www.company_125.com,Retail,Consumer Goods,B2B,192,52979148,1952,A,904 Main St,City_43,CA,-9974,https://linkedin.com/company/company_125,First130,Last515,Marketing Director,https://linkedin.com/in/first130last515,-9252,first130.last515@company_125.com,Cold Email,0
Company_126,www.company_126.com,Technology,Online Courses,B2B,986,26954296,1962,A,821 Main St,City_33,IL,-10208,https://linkedin.com/company/company_126,First16,Last740,CTO,https://linkedin.com/in/first16last740,-2651,first16.last740@company_126.com,LinkedIn,1
Company_127,www.company_127.com,Retail,Consulting,B2B,763,38599601,1981,A,707 Main St,City_99,TX,-4159,https://linkedin.com/company/company_127,First347,Last639,VP Sales,https://linkedin.com/in/first347last639,-10428,first347.last639@company_127.com,Website,0
Company_128,www.company_128.com,Technology,Medical Equipment,B2C,276,93244811,1959,D,458 Main St,City_84,IL,-5923,https://linkedin.com/company/company_128,First894,Last555,CEO,https://linkedin.com/in/first894last555,-2794,first894.last555@company_128.com,Webinar,1
Company_129,www.company_129.com,Technology,Consulting,B2C,328,63913565,1986,D,764 Main St,City_48,CA,-6981,https://linkedin.com/company/company_129,First445,Last101,CEO,https://linkedin.com/in/first445last101,-10414,first445.last101@company_129.com,LinkedIn,1
Company_130,www.company_130.com,Healthcare,Consumer Goods,B2C,191,53620377,1986,C,160 Main St,City_43,CA,-3093,https://linkedin.com/company/company_130,First333,Last816,CEO,https://linkedin.com/in/first333last816,-10158,first333.last816@company_130.com,Cold Email,0
Company_131,www.company_131.com,Education,Medical Equipment,B2C,230,46416696,2020,A+,663 Main St,City_4,FL,-10179,https://linkedin.com/company/company_131,First422,Last580,CTO,https://linkedin.com/in/first422last580,-8062,first422.last580@company_131.com,Ad Campaign,0
Company_132,www.company_132.com,Healthcare,Software,B2C,1521,51295209,2006,A,317 Main St,City_41,NY,-8858,https://linkedin.com/company/company_132,First510,Last935,Marketing Director,https://linkedin.com/in/first510last935,-4655,first510.last935@company_132.com,Ad Campaign,0
Company_133,www.company_133.com,Healthcare,Online Courses,B2C,731,37835088,1958,A,198 Main St,City_20,CA,-10497,https://linkedin.com/company/company_133,First921,Last824,VP Sales,https://linkedin.com/in/first921last824,-9618,first921.last824@company_133.com,Cold Email,1
Company_134,www.company_134.com,Retail,Financial Services,B2B,164,24540805,1962,A+,219 Main St,City_89,TX,-4039,https://linkedin.com/company/company_134,First602,Last307,VP Sales,https://linkedin.com/in/first602last307,-3454,first602.last307@company_134.com,Website,0
Company_135,www.company_135.com,Education,Online Courses,B2C,1351,98709786,1978,A+,748 Main St,City_67,IL,-3221,https://linkedin.com/company/company_135,First874,Last495,CEO,https://linkedin.com/in/first874last495,-2521,first874.last495@company_135.com,Ad Campaign,1
Company_136,www.company_136.com,Finance,Financial Services,B2C,1279,20157988,1997,A,701 Main St,City_18,TX,-4708,https://linkedin.com/company/company_136,First23,Last850,VP Sales,https://linkedin.com/in/first23last850,-7819,first23.last850@company_136.com,Cold Email,0
Company_137,www.company_137.com,Technology,Financial Services,B2B,228,69158877,2007,C,422 Main St,City_56,IL,-8286,https://linkedin.com/company/company_137,First853,Last926,Founder,https://linkedin.com/in/first853last926,-4117,first853.last926@company_137.com,Ad Campaign,0
Company_138,www.company_138.com,Manufacturing,Medical Equipment,B2B,1175,9556807,2008,A,670 Main St,City_48,FL,-3021,https://linkedin.com/company/company_138,First257,Last695,CTO,https://linkedin.com/in/first257last695,-6385,first257.last695@company_138.com,Website,0
Company_139,www.company_139.com,Technology,Consumer Goods,B2B,704,10215078,1954,A+,846 Main St,City_45,IL,-7934,https://linkedin.com/company/company_139,First35,Last594,Founder,https://linkedin.com/in/first35last594,-9719,first35.last594@company_139.com,Website,0
Company_140,www.company_140.com,Healthcare,Software,B2C,1465,10628294,1980,A+,181 Main St,City_2,IL,-2798,https://linkedin.com/company/company_140,First180,Last206,CTO,https://linkedin.com/in/first180last206,-3082,first180.last206@company_140.com,Webinar,0
Company_141,www.company_141.com,Education,Financial Services,B2C,364,42206078,2009,B,547 Main St,City_88,TX,-3244,https://linkedin.com/company/company_141,First936,Last845,VP Sales,https://linkedin.com/in/first936last845,-7342,first936.last845@company_141.com,Cold Email,0
Company_142,www.company_142.com,Retail,Medical Equipment,B2B,1859,73763899,2009,A,434 Main St,City_94,CA,-8571,https://linkedin.com/company/company_142,First145,Last773,CTO,https://linkedin.com/in/first145last773,-3810,first145.last773@company_142.com,Website,0
Company_143,www.company_143.com,Retail,Consumer Goods,B2C,196,88885936,1961,D,500 Main St,City_10,FL,-11001,https://linkedin.com/company/company_143,First375,Last93,VP Sales,https://linkedin.com/in/first375last93,-8144,first375.last93@company_143.com,Referral,0
Company_144,www.company_144.com,Education,Financial Services,B2B,708,85150030,1978,A,815 Main St,City_36,TX,-7230,https://linkedin.com/company/company_144,First599,Last391,Founder,https://linkedin.com/in/first599last391,-7164,first599.last391@company_144.com,Referral,1
Company_145,www.company_145.com,Retail,Consulting,B2C,1061,47818021,1981,A+,558 Main St,City_58,FL,-5573,https://linkedin.com/company/company_145,First336,Last938,Marketing Director,https://linkedin.com/in/first336last938,-8352,first336.last938@company_145.com,Ad Campaign,0
Company_146,www.company_146.com,Retail,Software,B2C,1299,58337814,1978,C,256 Main St,City_75,TX,-6036,https://linkedin.com/company/company_146,First665,Last419,CEO,https://linkedin.com/in/first665last419,-7336,first665.last419@company_146.com,Ad Campaign,0
Company_147,www.company_147.com,Technology,Software,B2C,1410,324695,1970,D,402 Main St,City_80,CA,-3832,https://linkedin.com/company/company_147,First100,Last241,Marketing Director,https://linkedin.com/in/first100last241,-7663,first100.last241@company_147.com,Ad Campaign,0
Company_148,www.company_148.com,Finance,Online Courses,B2C,1920,24463941,1964,A,261 Main St,City_61,FL,-5248,https://linkedin.com/company/company_148,First430,Last602,CTO,https://linkedin.com/in/first430last602,-8172,first430.last602@company_148.com,LinkedIn,0
Company_149,www.company_149.com,Retail,Software,B2C,1567,12966619,1995,A,756 Main St,City_93,TX,-10808,https://linkedin.com/company/company_149,First34,Last707,Founder,https://linkedin.com/in/first34last707,-5543,first34.last707@company_149.com,Ad Campaign,0
Company_150,www.company_150.com,Finance,Online Courses,B2B,391,66877436,2013,C,792 Main St,City_24,CA,-5349,https://linkedin.com/company/company_150,First703,Last377,Marketing Director,https://linkedin.com/in/first703last377,-5506,first703.last377@company_150.com,Website,1
Company_151,www.company_151.com,Education,Software,B2C,459,897968,1958,A+,777 Main St,City_48,CA,-7863,https://linkedin.com/company/company_151,First972,Last869,VP Sales,https://linkedin.com/in/first972last869,-4248,first972.last869@company_151.com,Referral,0
Company_152,www.company_152.com,Retail,Consulting,B2B,399,67107551,2021,A+,888 Main St,City_18,TX,-3244,https://linkedin.com/company/company_152,First250,Last129,Marketing Director,https://linkedin.com/in/first250last129,-10656,first250.last129@company_152.com,Ad Campaign,1
Company_153,www.company_153.com,Technology,Financial Services,B2B,1329,30419320,1982,A,201 Main St,City_41,NY,-2581,https://linkedin.com/company/company_153,First337,Last793,CTO,https://linkedin.com/in/first337last793,-8707,first337.last793@company_153.com,Webinar,0
Company_154,www.company_154.com,Technology,Medical Equipment,B2B,1700,78988398,2003,D,185 Main St,City_92,FL,-11435,https://linkedin.com/company/company_154,First257,Last818,CTO,https://linkedin.com/in/first257last818,-2305,first257.last818@company_154.com,Referral,0
Company_155,www.company_155.com,Retail,Software,B2B,1773,29636204,1979,A+,688 Main St,City_26,NY,-8508,https://linkedin.com/company/company_155,First603,Last332,CEO,https://linkedin.com/in/first603last332,-5014,first603.last332@company_155.com,Ad Campaign,1
Company_156,www.company_156.com,Education,Software,B2B,432,46562256,2010,B,734 Main St,City_6,FL,-5124,https://linkedin.com/company/company_156,First117,Last764,CEO,https://linkedin.com/in/first117last764,-2331,first117.last764@company_156.com,LinkedIn,0
Company_157,www.company_157.com,Finance,Medical Equipment,B2B,1292,42407399,1999,A,959 Main St,City_62,NY,-10041,https://linkedin.com/company/company_157,First969,Last630,CEO,https://linkedin.com/in/first969last630,-2045,first969.last630@company_157.com,Website,0
Company_158,www.company_158.com,Retail,Financial Services,B2C,904,16102437,2007,A,121 Main St,City_26,CA,-9901,https://linkedin.com/company/company_158,First63,Last491,VP Sales,https://linkedin.com/in/first63last491,-6815,first63.last491@company_158.com,LinkedIn,1
Company_159,www.company_159.com,Retail,Software,B2C,1018,14250540,1974,B,400 Main St,City_19,IL,-5941,https://linkedin.com/company/company_159,First76,Last921,CEO,https://linkedin.com/in/first76last921,-4971,first76.last921@company_159.com,Cold Email,0
Company_160,www.company_160.com,Manufacturing,Consulting,B2B,311,23389643,2019,A+,822 Main St,City_22,FL,-10601,https://linkedin.com/company/company_160,First649,Last600,Marketing Director,https://linkedin.com/in/first649last600,-11075,first649.last600@company_160.com,Website,0
Company_161,www.company_161.com,Education,Online Courses,B2C,97,52282965,2012,A,306 Main St,City_97,FL,-9351,https://linkedin.com/company/company_161,First441,Last102,CEO,https://linkedin.com/in/first441last102,-3037,first441.last102@company_161.com,Website,0
Company_162,www.company_162.com,Retail,Financial Services,B2B,809,9484451,1969,A,251 Main St,City_50,NY,-9057,https://linkedin.com/company/company_162,First424,Last348,VP Sales,https://linkedin.com/in/first424last348,-7195,first424.last348@company_162.com,LinkedIn,0
Company_163,www.company_163.com,Finance,Consumer Goods,B2B,339,50377283,1955,A+,394 Main St,City_42,TX,-7055,https://linkedin.com/company/company_163,First682,Last262,Founder,https://linkedin.com/in/first682last262,-2637,first682.last262@company_163.com,Ad Campaign,0
Company_164,www.company_164.com,Retail,Online Courses,B2B,915,73295232,1975,A+,619 Main St,City_94,CA,-2619,https://linkedin.com/company/company_164,First96,Last443,CEO,https://linkedin.com/in/first96last443,-1907,first96.last443@company_164.com,Website,1
Company_165,www.company_165.com,Retail,Medical Equipment,B2B,1962,15748245,2009,A,480 Main St,City_14,FL,-5087,https://linkedin.com/company/company_165,First980,Last576,Marketing Director,https://linkedin.com/in/first980last576,-5286,first980.last576@company_165.com,Cold Email,1
Company_166,www.company_166.com,Retail,Software,B2C,32,35032801,1984,A+,328 Main St,City_5,IL,-6625,https://linkedin.com/company/company_166,First889,Last938,CEO,https://linkedin.com/in/first889last938,-9236,first889.last938@company_166.com,Cold Email,0
Company_167,www.company_167.com,Manufacturing,Medical Equipment,B2C,1423,37507753,2016,A+,729 Main St,City_14,FL,-8291,https://linkedin.com/company/company_167,First218,Last159,VP Sales,https://linkedin.com/in/first218last159,-6335,first218.last159@company_167.com,Ad Campaign,1
Company_168,www.company_168.com,Technology,Medical Equipment,B2C,1304,47702635,1950,A+,412 Main St,City_64,TX,-5559,https://linkedin.com/company/company_168,First588,Last232,VP Sales,https://linkedin.com/in/first588last232,-8107,first588.last232@company_168.com,Webinar,1
Company_169,www.company_169.com,Manufacturing,Financial Services,B2B,309,1905808,1993,A,923 Main St,City_28,TX,-4208,https://linkedin.com/company/company_169,First30,Last185,Founder,https://linkedin.com/in/first30last185,-3024,first30.last185@company_169.com,Website,1
